FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT
5/31/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,763,SLC,"Salt Lake City, UT",MSP,"Minneapolis, MN",815,809,-6,15,824,1124,6,1141,1130,-11,0,,0,146,141,120,991,,,,,
1/21/2023,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,740,DEN,"Denver, CO",TPA,"Tampa, FL",1213,1203,-10,14,1217,1709,7,1744,1716,-28,0,,0,211,193,172,1506,,,,,
7/4/2023,Republic Airline,Republic Airline: YX,YX,20452,4700,DCA,"Washington, DC",CMH,"Columbus, OH",700,721,21,30,751,843,6,832,849,17,0,,0,92,88,52,323,17,0,0,0,0
5/28/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2102,STL,"St. Louis, MO",LGA,"New York, NY",1340,1339,-1,13,1352,1655,31,1700,1726,26,0,,0,140,167,123,888,0,0,26,0,0
2/22/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4301,ABE,"Allentown/Bethlehem/Easton, PA",DTW,"Detroit, MI",1231,1223,-8,13,1236,1359,13,1427,1412,-15,0,,0,116,109,83,425,,,,,
1/20/2021,Envoy Air,Envoy Air: MQ,MQ,20398,3602,DSM,"Des Moines, IA",DFW,"Dallas/Fort Worth, TX",715,712,-3,24,736,920,14,935,934,-1,0,,0,140,142,104,624,,,,,
4/1/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,2963,SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA",1447,1441,-6,11,1452,1522,8,1549,1530,-19,0,,0,122,109,90,590,,,,,
7/30/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2560,ORD,"Chicago, IL",MSP,"Minneapolis, MN",1530,1527,-3,17,1544,1658,5,1705,1703,-2,0,,0,95,96,74,334,,,,,
10/26/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4253,GJT,"Grand Junction, CO",SLC,"Salt Lake City, UT",625,617,-8,11,628,708,7,721,715,-6,0,,0,56,58,40,216,,,,,
1/19/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1694,DFW,"Dallas/Fort Worth, TX",DEN,"Denver, CO",2020,2015,-5,21,2036,2120,7,2137,2127,-10,0,,0,137,132,104,641,,,,,
9/14/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,72,SLC,"Salt Lake City, UT",JFK,"New York, NY",2359,2353,-6,9,2,551,7,614,558,-16,0,,0,255,245,229,1990,,,,,
1/26/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5614,LAX,"Los Angeles, CA",EUG,"Eugene, OR",2043,2034,-9,14,2048,2254,6,2306,2300,-6,0,,0,143,146,126,748,,,,,
6/18/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1419,PHX,"Phoenix, AZ",SFO,"San Francisco, CA",1200,,,,,,,1400,,,1,A,0,120,,,651,,,,,
12/24/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1308,MIA,"Miami, FL",ORD,"Chicago, IL",1935,1927,-8,15,1942,2101,9,2156,2110,-46,0,,0,201,163,139,1197,,,,,
1/14/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,1480,FLL,"Fort Lauderdale, FL",DCA,"Washington, DC",950,1018,28,16,1034,1237,3,1215,1240,25,0,,0,145,142,123,899,4,0,0,0,21
2/17/2021,Envoy Air,Envoy Air: MQ,MQ,20398,3368,ICT,"Wichita, KS",DFW,"Dallas/Fort Worth, TX",940,,,,,,,1116,,,1,B,0,96,,,328,,,,,
3/5/2022,Envoy Air,Envoy Air: MQ,MQ,20398,4185,ELP,"El Paso, TX",DFW,"Dallas/Fort Worth, TX",640,635,-5,14,649,905,10,931,915,-16,0,,0,111,100,76,551,,,,,
6/19/2022,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,470,DFW,"Dallas/Fort Worth, TX",LAX,"Los Angeles, CA",1031,1130,59,16,1146,1229,5,1148,1234,46,0,,0,197,184,163,1235,18,0,1,0,27
11/24/2019,Allegiant Air,Allegiant Air: G4,G4,20368,85,RAP,"Rapid City, SD",LAS,"Las Vegas, NV",2119,2113,-6,6,2119,2218,5,2234,2223,-11,0,,0,135,130,119,843,,,,,
1/29/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1611,PHX,"Phoenix, AZ",LAS,"Las Vegas, NV",845,835,-10,18,853,837,6,855,843,-12,0,,0,70,68,44,255,,,,,
4/20/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5379,CLT,"Charlotte, NC",HSV,"Huntsville, AL",1315,1307,-8,23,1330,1328,4,1350,1332,-18,0,,0,95,85,58,333,,,,,
9/5/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1303,MSP,"Minneapolis, MN",AUS,"Austin, TX",2115,2118,3,10,2128,2331,5,2358,2336,-22,0,,0,163,138,123,1042,,,,,
2/2/2019,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,3492,CVG,"Cincinnati, OH",MSP,"Minneapolis, MN",1100,1056,-4,17,1113,1147,9,1212,1156,-16,0,,0,132,120,94,596,,,,,
6/9/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1803,MIA,"Miami, FL",DCA,"Washington, DC",1340,1452,72,25,1517,1750,3,1617,1753,96,0,,0,157,181,153,919,0,72,24,0,0
4/4/2023,Republic Airline,Republic Airline: YX,YX,20452,4493,LGA,"New York, NY",BNA,"Nashville, TN",1200,1155,-5,23,1218,1314,9,1333,1323,-10,0,,0,153,148,116,764,,,,,
7/10/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,679,DTW,"Detroit, MI",RSW,"Fort Myers, FL",1803,1758,-5,14,1812,2037,4,2051,2041,-10,0,,0,168,163,145,1084,,,,,
8/5/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2585,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",2231,14,103,13,27,214,7,59,221,82,0,,0,148,127,107,801,82,0,0,0,0
8/30/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2646,SAN,"San Diego, CA",SLC,"Salt Lake City, UT",1914,1930,16,20,1950,2218,3,2215,2221,6,0,,0,121,111,88,626,,,,,
1/11/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,671,RDU,"Raleigh/Durham, NC",MIA,"Miami, FL",630,1006,216,16,1022,1156,6,849,1202,193,0,,0,139,116,94,700,0,0,193,0,0
6/29/2023,Republic Airline,Republic Airline: YX,YX,20452,3431,EWR,"Newark, NJ",CVG,"Cincinnati, OH",948,948,0,91,1119,1253,5,1156,1258,62,0,,0,128,190,94,569,0,0,62,0,0
2/14/2022,Republic Airline,Republic Airline: YX,YX,20452,4623,PIT,"Pittsburgh, PA",LGA,"New York, NY",1837,1824,-13,48,1912,2006,11,2010,2017,7,0,,0,93,113,54,335,,,,,
4/22/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5022,CLT,"Charlotte, NC",CLE,"Cleveland, OH",840,845,5,50,935,1039,3,1017,1042,25,0,,0,97,117,64,430,5,0,20,0,0
12/2/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,16,DAL,"Dallas, TX",SAV,"Savannah, GA",1120,1117,-3,8,1125,1421,3,1430,1424,-6,0,,0,130,127,116,914,,,,,
7/21/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3078,LAS,"Las Vegas, NV",SMF,"Sacramento, CA",1605,1606,1,12,1618,1721,4,1735,1725,-10,0,,0,90,79,63,397,,,,,
4/22/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1425,DEN,"Denver, CO",TPA,"Tampa, FL",1015,1012,-3,10,1022,1531,6,1550,1537,-13,0,,0,215,205,189,1506,,,,,
1/28/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3412,PHX,"Phoenix, AZ",LAX,"Los Angeles, CA",1315,1338,23,14,1352,1349,6,1340,1355,15,0,,0,85,77,57,370,15,0,0,0,0
2/3/2019,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1435,PHL,"Philadelphia, PA",RSW,"Fort Myers, FL",1055,1046,-9,20,1106,1326,5,1350,1331,-19,0,,0,175,165,140,993,,,,,
2/3/2021,Republic Airline,Republic Airline: YX,YX,20452,4727,CHS,"Charleston, SC",CLT,"Charlotte, NC",1618,1610,-8,19,1629,1712,7,1731,1719,-12,0,,0,73,69,43,168,,,,,
1/18/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3320,LAS,"Las Vegas, NV",RNO,"Reno, NV",1945,1947,2,10,1957,2051,3,2105,2054,-11,0,,0,80,67,54,345,,,,,
1/25/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1927,FLL,"Fort Lauderdale, FL",EWR,"Newark, NJ",1630,1622,-8,19,1641,1902,4,1928,1906,-22,0,,0,178,164,141,1065,,,,,
9/19/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5078,GCC,"Gillette, WY",DEN,"Denver, CO",545,542,-3,10,552,646,7,709,653,-16,0,,0,84,71,54,313,,,,,
1/5/2023,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2081,EWR,"Newark, NJ",SEA,"Seattle, WA",1916,1919,3,28,1947,2204,8,2238,2212,-26,0,,0,382,353,317,2402,,,,,
1/4/2021,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,384,BOI,"Boise, ID",DEN,"Denver, CO",1440,1445,5,11,1456,1615,4,1625,1619,-6,0,,0,105,94,79,649,,,,,
7/11/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,898,DFW,"Dallas/Fort Worth, TX",TPA,"Tampa, FL",1352,1419,27,11,1430,1733,3,1719,1736,17,0,,0,147,137,123,929,2,0,0,0,15
8/28/2022,JetBlue Airways,JetBlue Airways: B6,B6,20409,2116,SFO,"San Francisco, CA",JFK,"New York, NY",1235,1232,-3,11,1243,2053,9,2124,2102,-22,0,,0,349,330,310,2586,,,,,
2/2/2023,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1770,LGA,"New York, NY",ORD,"Chicago, IL",1110,1106,-4,22,1128,1239,39,1254,1318,24,0,,0,164,192,131,733,0,0,24,0,0
4/21/2019,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1642,ORF,"Norfolk, VA",ATL,"Atlanta, GA",1655,1649,-6,12,1701,1820,6,1848,1826,-22,0,,0,113,97,79,516,,,,,
7/22/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2227,MCO,"Orlando, FL",FLL,"Fort Lauderdale, FL",1100,1057,-3,13,1110,1150,5,1215,1155,-20,0,,0,75,58,40,177,,,,,
9/7/2021,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2841,ATL,"Atlanta, GA",AUS,"Austin, TX",2240,2240,0,17,2257,2349,8,2356,2357,1,0,,0,136,137,112,813,,,,,
3/7/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1149,ELP,"El Paso, TX",DFW,"Dallas/Fort Worth, TX",600,606,6,12,618,836,12,848,848,0,0,,0,108,102,78,551,,,,,
8/30/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2045,MIA,"Miami, FL",SFO,"San Francisco, CA",829,828,-1,17,845,1116,11,1132,1127,-5,0,,0,363,359,331,2585,,,,,
11/7/2021,Republic Airline,Republic Airline: YX,YX,20452,3598,ORD,"Chicago, IL",RDU,"Raleigh/Durham, NC",800,758,-2,13,811,1043,7,1106,1050,-16,0,,0,126,112,92,646,,,,,
11/3/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,2617,JAX,"Jacksonville, FL",FLL,"Fort Lauderdale, FL",2013,2019,6,12,2031,2129,8,2128,2137,9,0,,0,75,78,58,319,,,,,
9/2/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5408,SLC,"Salt Lake City, UT",LAX,"Los Angeles, CA",645,638,-7,13,651,715,5,745,720,-25,0,,0,120,102,84,590,,,,,
3/6/2021,Alaska Airlines Inc.,Alaska Airlines Inc.: AS,AS,19930,66,YAK,"Yakutat, AK",JNU,"Juneau, AK",1705,1657,-8,4,1701,1735,4,1755,1739,-16,0,,0,50,42,34,198,,,,,
6/16/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5052,AVL,"Asheville, NC",ORD,"Chicago, IL",1000,1028,28,22,1050,1125,7,1101,1132,31,0,,0,121,124,95,536,0,0,3,0,28
9/3/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,5715,SAN,"San Diego, CA",DEN,"Denver, CO",815,813,-2,12,825,1122,5,1135,1127,-8,0,,0,140,134,117,853,,,,,
7/16/2020,Envoy Air,Envoy Air: MQ,MQ,20398,4196,ORD,"Chicago, IL",PIT,"Pittsburgh, PA",1515,1509,-6,22,1531,1729,4,1748,1733,-15,0,,0,93,84,58,413,,,,,
10/25/2020,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3490,SEA,"Seattle, WA",FAT,"Fresno, CA",1725,1728,3,12,1740,1909,5,1930,1914,-16,0,,0,125,106,89,748,,,,,
5/26/2021,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2663,PHX,"Phoenix, AZ",CMH,"Columbus, OH",915,917,2,20,937,1554,6,1603,1600,-3,0,,0,228,223,197,1670,,,,,
4/13/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1577,TPA,"Tampa, FL",MSY,"New Orleans, LA",2235,2348,73,8,2356,41,4,2315,45,90,0,,0,100,117,105,488,0,0,17,0,73
5/4/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3029,BRO,"Brownsville, TX",DFW,"Dallas/Fort Worth, TX",600,555,-5,18,613,742,22,739,804,25,0,,0,99,129,89,482,25,0,0,0,0
2/17/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,440,ALB,"Albany, NY",CLT,"Charlotte, NC",533,530,-3,10,540,726,15,759,741,-18,0,,0,146,131,106,646,,,,,
6/26/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5749,DFW,"Dallas/Fort Worth, TX",JAN,"Jackson/Vicksburg, MS",910,900,-10,16,916,1014,2,1043,1016,-27,0,,0,93,76,58,408,,,,,
12/23/2021,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,395,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",715,727,12,10,737,942,6,950,948,-2,0,,0,335,321,305,2176,,,,,
3/19/2020,Republic Airline,Republic Airline: YX,YX,20452,6075,IND,"Indianapolis, IN",DTW,"Detroit, MI",1020,1017,-3,21,1038,1125,9,1134,1134,0,0,,0,74,77,47,231,,,,,
8/25/2021,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,4327,MSP,"Minneapolis, MN",HIB,"Hibbing, MN",1245,1239,-6,6,1245,1317,3,1342,1320,-22,0,,0,57,41,32,174,,,,,
11/30/2020,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,1314,FLL,"Fort Lauderdale, FL",DEN,"Denver, CO",705,705,0,12,717,921,11,934,932,-2,0,,0,269,267,244,1703,,,,,
12/22/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1340,DCA,"Washington, DC",MIA,"Miami, FL",700,656,-4,15,711,932,4,951,936,-15,0,,0,171,160,141,919,,,,,
11/1/2020,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,5814,DFW,"Dallas/Fort Worth, TX",RAP,"Rapid City, SD",1040,1110,30,36,1146,1238,4,1154,1242,48,0,,0,134,152,112,835,22,0,18,0,8
3/3/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1768,IAH,"Houston, TX",PHL,"Philadelphia, PA",718,714,-4,19,733,1108,8,1138,1116,-22,0,,0,200,182,155,1325,,,,,
4/10/2022,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5288,CLT,"Charlotte, NC",ROC,"Rochester, NY",1513,1533,20,21,1554,1722,6,1702,1728,26,0,,0,109,115,88,573,0,0,6,0,20
7/30/2020,Allegiant Air,Allegiant Air: G4,G4,20368,511,AZA,"Phoenix, AZ",PVU,"Provo, UT",1916,1936,20,11,1947,2157,6,2144,2203,19,0,,0,88,87,70,477,6,0,0,0,13
1/16/2023,Envoy Air,Envoy Air: MQ,MQ,20398,3819,MSY,"New Orleans, LA",AUS,"Austin, TX",1120,1118,-2,12,1130,1243,8,1256,1251,-5,0,,0,96,93,73,444,,,,,
6/25/2022,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,193,IAH,"Houston, TX",LAS,"Las Vegas, NV",1236,1242,6,10,1252,1328,6,1352,1334,-18,0,,0,196,172,156,1222,,,,,
1/12/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2034,DEN,"Denver, CO",IAH,"Houston, TX",1936,1933,-3,14,1947,2235,4,2259,2239,-20,0,,0,143,126,108,862,,,,,
8/7/2023,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1351,XNA,"Fayetteville, AR",ATL,"Atlanta, GA",613,609,-4,11,620,836,8,903,844,-19,0,,0,110,95,76,589,,,,,
7/18/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5652,IND,"Indianapolis, IN",ORD,"Chicago, IL",1806,1807,1,14,1821,1755,37,1826,1832,6,0,,0,80,85,34,177,,,,,
4/23/2023,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,2227,PHL,"Philadelphia, PA",PBI,"West Palm Beach/Palm Beach, FL",840,833,-7,12,845,1053,10,1119,1103,-16,0,,0,159,150,128,951,,,,,
8/16/2020,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,1339,PHL,"Philadelphia, PA",MSP,"Minneapolis, MN",1720,1712,-8,12,1724,1846,3,1905,1849,-16,0,,0,165,157,142,980,,,,,
7/22/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,1626,IAH,"Houston, TX",LAX,"Los Angeles, CA",1830,1839,9,21,1900,1949,7,1953,1956,3,0,,0,203,197,169,1379,,,,,
2/23/2022,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4993,BOS,"Boston, MA",PHL,"Philadelphia, PA",720,715,-5,13,728,841,7,907,848,-19,0,,0,107,93,73,280,,,,,
12/20/2019,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,670,STL,"St. Louis, MO",LAX,"Los Angeles, CA",1802,1817,15,11,1828,1947,15,2026,2002,-24,0,,0,264,225,199,1592,,,,,
2/10/2020,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2356,LAS,"Las Vegas, NV",SFO,"San Francisco, CA",1044,1038,-6,20,1058,1202,13,1230,1215,-15,0,,0,106,97,64,414,,,,,
9/9/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1992,OAK,"Oakland, CA",LAS,"Las Vegas, NV",2215,2212,-3,17,2229,2333,12,2345,2345,0,0,,0,90,93,64,407,,,,,
10/21/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1368,LAS,"Las Vegas, NV",STL,"St. Louis, MO",1810,1806,-4,14,1820,2306,2,2315,2308,-7,0,,0,185,182,166,1371,,,,,
3/12/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5936,ICT,"Wichita, KS",DEN,"Denver, CO",1355,1348,-7,14,1402,1413,8,1431,1421,-10,0,,0,96,93,71,420,,,,,
9/25/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,445,CLE,"Cleveland, OH",ORD,"Chicago, IL",600,553,-7,14,607,601,8,633,609,-24,0,,0,93,76,54,315,,,,,
1/21/2019,JetBlue Airways,JetBlue Airways: B6,B6,20409,1505,EWR,"Newark, NJ",FLL,"Fort Lauderdale, FL",901,910,9,39,949,1209,10,1219,1219,0,0,,0,198,189,140,1065,,,,,
6/30/2022,JetBlue Airways,JetBlue Airways: B6,B6,20409,695,HPN,"White Plains, NY",MCO,"Orlando, FL",1830,1932,62,10,1942,2148,3,2126,2151,25,0,,0,176,139,126,972,0,0,25,0,0
3/9/2020,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363,4824,JFK,"New York, NY",ROC,"Rochester, NY",1739,1737,-2,18,1755,1846,5,1914,1851,-23,0,,0,95,74,51,264,,,,,
7/22/2019,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,3698,BNA,"Nashville, TN",LGA,"New York, NY",700,658,-2,12,710,1004,16,1017,1020,3,0,,0,137,142,114,764,,,,,
12/3/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6183,IAD,"Washington, DC",AUS,"Austin, TX",1730,1733,3,25,1758,2006,8,2016,2014,-2,0,,0,226,221,188,1297,,,,,
4/3/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6153,MCI,"Kansas City, MO",IAD,"Washington, DC",800,751,-9,20,811,1058,6,1118,1104,-14,0,,0,138,133,107,926,,,,,
1/20/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2285,MDW,"Chicago, IL",ATL,"Atlanta, GA",1540,1536,-4,9,1545,1810,5,1830,1815,-15,0,,0,110,99,85,591,,,,,
2/21/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2102,MCO,"Orlando, FL",MDW,"Chicago, IL",655,653,-2,11,704,830,5,850,835,-15,0,,0,175,162,146,990,,,,,
3/20/2022,Republic Airline,Republic Airline: YX,YX,20452,4504,BNA,"Nashville, TN",DCA,"Washington, DC",627,622,-5,15,637,853,28,915,921,6,0,,0,108,119,76,562,,,,,
11/24/2020,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,1971,DAL,"Dallas, TX",LAS,"Las Vegas, NV",920,918,-2,9,927,1000,3,1020,1003,-17,0,,0,180,165,153,1067,,,,,
3/19/2023,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,3421,STL,"St. Louis, MO",DAL,"Dallas, TX",2055,2111,16,9,2120,2237,5,2240,2242,2,0,,0,105,91,77,546,,,,,
10/17/2022,Allegiant Air,Allegiant Air: G4,G4,20368,2206,LAS,"Las Vegas, NV",GRR,"Grand Rapids, MI",1614,1606,-8,21,1627,2246,7,2250,2253,3,0,,0,216,227,199,1642,,,,,
4/21/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,4729,SNA,"Santa Ana, CA",SJC,"San Jose, CA",1540,1539,-1,10,1549,1647,4,1655,1651,-4,0,,0,75,72,58,342,,,,,
1/9/2022,Frontier Airlines Inc.,Frontier Airlines Inc.: F9,F9,20436,2571,SWF,"Newburgh/Poughkeepsie, NY",TPA,"Tampa, FL",1245,1234,-11,13,1247,1524,9,1603,1533,-30,0,,0,198,179,157,1047,,,,,
7/16/2021,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,124,LIH,"Lihue, HI",HNL,"Honolulu, HI",715,706,-9,6,712,733,5,751,738,-13,0,,0,36,32,21,102,,,,,
9/24/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1893,CLT,"Charlotte, NC",LGA,"New York, NY",1810,1811,1,12,1823,1943,6,1955,1949,-6,0,,0,105,98,80,544,,,,,
7/31/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,794,CLT,"Charlotte, NC",JFK,"New York, NY",1655,1649,-6,15,1704,1820,7,1900,1827,-33,0,,0,125,98,76,541,,,,,
11/9/2022,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,1823,MSP,"Minneapolis, MN",ORD,"Chicago, IL",533,521,-12,15,536,630,10,704,640,-24,0,,0,91,79,54,334,,,,,
11/30/2022,SkyWest Airlines Inc.,SkyWest Airlines Inc.: OO,OO,20304,5045,MCW,"Mason City, IA",FOD,"Fort Dodge, IA",1737,1746,9,6,1752,1810,6,1813,1816,3,0,,0,36,30,18,61,,,,,
5/18/2020,JetBlue Airways,JetBlue Airways: B6,B6,20409,685,ROC,"Rochester, NY",JFK,"New York, NY",1715,,,,,,,1832,,,1,A,0,77,,,264,,,,,
9/28/2020,Spirit Air Lines,Spirit Air Lines: NK,NK,20416,590,IAH,"Houston, TX",LAX,"Los Angeles, CA",1559,1556,-3,10,1606,1704,4,1730,1708,-22,0,,0,211,192,178,1379,,,,,
11/29/2021,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2466,SJC,"San Jose, CA",DEN,"Denver, CO",1600,1554,-6,9,1603,1905,6,1932,1911,-21,0,,0,152,137,122,948,,,,,
11/11/2019,United Air Lines Inc.,United Air Lines Inc.: UA,UA,19977,2180,IAD,"Washington, DC",RSW,"Fort Myers, FL",1730,1723,-7,13,1736,1945,5,2008,1950,-18,0,,0,158,147,129,891,,,,,
12/5/2019,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2888,PHX,"Phoenix, AZ",SLC,"Salt Lake City, UT",1550,1601,11,10,1611,1721,3,1720,1724,4,0,,0,90,83,70,507,,,,,
7/10/2022,Southwest Airlines Co.,Southwest Airlines Co.: WN,WN,19393,2029,PDX,"Portland, OR",OAK,"Oakland, CA",1315,1335,20,7,1342,1500,4,1500,1504,4,0,,0,105,89,78,543,,,,,
5/30/2021,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5112,CLT,"Charlotte, NC",CRW,"Charleston/Dunbar, WV",905,902,-3,15,917,958,10,1022,1008,-14,0,,0,77,66,41,221,,,,,
10/4/2022,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790,2231,STL,"St. Louis, MO",SLC,"Salt Lake City, UT",1820,1814,-6,9,1823,2000,8,2020,2008,-12,0,,0,180,174,157,1156,,,,,
11/12/2019,PSA Airlines Inc.,PSA Airlines Inc.: OH,OH,20397,5438,CLT,"Charlotte, NC",EWN,"New Bern/Morehead/Beaufort, NC",1420,1444,24,27,1511,1552,2,1522,1554,32,0,,0,62,70,41,221,0,0,8,0,24
4/8/2019,Mesa Airlines Inc.,Mesa Airlines Inc.: YV,YV,20378,6070,IAD,"Washington, DC",MSP,"Minneapolis, MN",1750,1745,-5,42,1827,1949,4,1944,1953,9,0,,0,174,188,142,908,,,,,
10/25/2020,American Airlines Inc.,American Airlines Inc.: AA,AA,19805,313,SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX",1245,1302,17,16,1318,1737,16,1742,1753,11,0,,0,177,171,139,1171,,,,,
10/17/2022,Hawaiian Airlines Inc.,Hawaiian Airlines Inc.: HA,HA,19690,148,HNL,"Honolulu, HI",KOA,"Kona, HI",615,614,-1,14,628,657,5,700,702,2,0,,0,45,48,29,163,,,,,
